id,title,pages
https://iiif.onb.ac.at/presentation/ANNO/wrz17720919/manifest,Wiener Zeitung 1772-09-19,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720923/manifest,Wiener Zeitung 1772-09-23,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720926/manifest,Wiener Zeitung 1772-09-26,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720930/manifest,Wiener Zeitung 1772-09-30,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17721003/manifest,Wiener Zeitung 1772-10-03,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721007/manifest,Wiener Zeitung 1772-10-07,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17721010/manifest,Wiener Zeitung 1772-10-10,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721014/manifest,Wiener Zeitung 1772-10-14,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17721017/manifest,Wiener Zeitung 1772-10-17,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721021/manifest,Wiener Zeitung 1772-10-21,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17721024/manifest,Wiener Zeitung 1772-10-24,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721028/manifest,Wiener Zeitung 1772-10-28,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721031/manifest,Wiener Zeitung 1772-10-31,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721104/manifest,Wiener Zeitung 1772-11-04,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721107/manifest,Wiener Zeitung 1772-11-07,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721111/manifest,Wiener Zeitung 1772-11-11,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721114/manifest,Wiener Zeitung 1772-11-14,12
https://iiif.onb.ac.at/presentation/ANNO/wrz17721118/manifest,Wiener Zeitung 1772-11-18,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721121/manifest,Wiener Zeitung 1772-11-21,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721125/manifest,Wiener Zeitung 1772-11-25,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721128/manifest,Wiener Zeitung 1772-11-28,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721202/manifest,Wiener Zeitung 1772-12-02,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721205/manifest,Wiener Zeitung 1772-12-05,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721209/manifest,Wiener Zeitung 1772-12-09,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721212/manifest,Wiener Zeitung 1772-12-12,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721216/manifest,Wiener Zeitung 1772-12-16,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721219/manifest,Wiener Zeitung 1772-12-19,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17721223/manifest,Wiener Zeitung 1772-12-23,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17721226/manifest,Wiener Zeitung 1772-12-26,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17721230/manifest,Wiener Zeitung 1772-12-30,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730102/manifest,Wiener Zeitung 1773-01-02,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730106/manifest,Wiener Zeitung 1773-01-06,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730109/manifest,Wiener Zeitung 1773-01-09,22
https://iiif.onb.ac.at/presentation/ANNO/wrz17730113/manifest,Wiener Zeitung 1773-01-13,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730116/manifest,Wiener Zeitung 1773-01-16,22
https://iiif.onb.ac.at/presentation/ANNO/wrz17730120/manifest,Wiener Zeitung 1773-01-20,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730123/manifest,Wiener Zeitung 1773-01-23,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730127/manifest,Wiener Zeitung 1773-01-27,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730130/manifest,Wiener Zeitung 1773-01-30,32
https://iiif.onb.ac.at/presentation/ANNO/wrz17730203/manifest,Wiener Zeitung 1773-02-03,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730206/manifest,Wiener Zeitung 1773-02-06,22
https://iiif.onb.ac.at/presentation/ANNO/wrz17730210/manifest,Wiener Zeitung 1773-02-10,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730213/manifest,Wiener Zeitung 1773-02-13,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730217/manifest,Wiener Zeitung 1773-02-17,30
https://iiif.onb.ac.at/presentation/ANNO/wrz17730220/manifest,Wiener Zeitung 1773-02-20,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730224/manifest,Wiener Zeitung 1773-02-24,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730227/manifest,Wiener Zeitung 1773-02-27,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730303/manifest,Wiener Zeitung 1773-03-03,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730306/manifest,Wiener Zeitung 1773-03-06,22
https://iiif.onb.ac.at/presentation/ANNO/wrz17730310/manifest,Wiener Zeitung 1773-03-10,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730313/manifest,Wiener Zeitung 1773-03-13,28
https://iiif.onb.ac.at/presentation/ANNO/wrz17730317/manifest,Wiener Zeitung 1773-03-17,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730320/manifest,Wiener Zeitung 1773-03-20,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730324/manifest,Wiener Zeitung 1773-03-24,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730327/manifest,Wiener Zeitung 1773-03-27,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730331/manifest,Wiener Zeitung 1773-03-31,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730403/manifest,Wiener Zeitung 1773-04-03,26
https://iiif.onb.ac.at/presentation/ANNO/wrz17730407/manifest,Wiener Zeitung 1773-04-07,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730410/manifest,Wiener Zeitung 1773-04-10,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730414/manifest,Wiener Zeitung 1773-04-14,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730417/manifest,Wiener Zeitung 1773-04-17,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730421/manifest,Wiener Zeitung 1773-04-21,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730424/manifest,Wiener Zeitung 1773-04-24,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730428/manifest,Wiener Zeitung 1773-04-28,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730501/manifest,Wiener Zeitung 1773-05-01,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17730505/manifest,Wiener Zeitung 1773-05-05,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730508/manifest,Wiener Zeitung 1773-05-08,32
https://iiif.onb.ac.at/presentation/ANNO/wrz17730512/manifest,Wiener Zeitung 1773-05-12,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17730515/manifest,Wiener Zeitung 1773-05-15,24
